Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Food,
O'Brien's Factory,-1,4,"74A3 Hai Bà Trưng Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-o/0b/d4/de/17/fried-beef-with-chili.jpg,Dừng lại đến quán bar AilenBrien từ Ailen ở Sài Gòn tối qua để nghe nhạc trực tiếp với bạn bè. Hai chàng trai trẻ với guitar chơi một số bài hát yêu thích của Ailen và các bài hát dân gian đương đại. Thật...Thêm,#406 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2479275-Reviews-O_Brien_s_Factory-Ho_Chi_Minh_City.html,
Lemongrass Vietnamese Cuisine,-1,4,"56-58 Nguyen Hue Blvd, District 1 14th Floor Palace Hotel Saigon, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0f/68/6f/a8/photo2jpg.jpg,"Đồ ăn đẹp, dịch vụ tuyệt vời. Chúng tôi chia sẻ một vài món ăn. Sống với danh tiếng là một nhà hàng hàng đầu của Việt Nam. Rất khuyến khích.",#407 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d6018164-Reviews-Lemongrass_Vietnamese_Cuisine-Ho_Chi_Minh_City.html,
Bistro Song Vie,-1,4,"197/2 Nguyen Van Huong Street, Thao Dien Ward District 2, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/05/ac/29/8b/bistro-song-vie.jpg,Chỗ mình có đồ uống gì nhỉ? Gia đình mình tính ghé thử xem thế nào. Chỗ mình có bia tươi Sapporo không quán ơi?Thêm,#408 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d5771838-Reviews-Bistro_Song_Vie-Ho_Chi_Minh_City.html,
Saigon Pho 39,-1,5,"39 Dong Du, Ben Nghe, District 1, Thành phố Hồ Chí Minh 71000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/27/ab/62/35/banh-mi-display-outside.jpg,"Nhà hàng bán bia, Cà phê, Kiểu Á, Quán rượu, Tốt cho sức khỏe",#409 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25080662-Reviews-Saigon_Pho_39-Ho_Chi_Minh_City.html,
Spice Viet Restaurant,-1,5,"157 Pasteur Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/30/6f/c4/spice-viet-restaurant.jpg,Thật ngạc nhiên khi biết có nhà hàng bài trí truyền thống đẹp bên trong khách sạn EMM Saigon. Thực đơn gồm các món ăn đặc sản 3 miền và tôi rất thích món bún chả Hà Nội và hến xúc bánh đa. Cảm ơn...Thêm,#404 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15521909-Reviews-Spice_Viet_Restaurant-Ho_Chi_Minh_City.html,
Quán Ăn Nhà Tú,-1,5,"129/4 Võ Văn Tần Phường 6, Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/10/cc/fd/5c/getlstd-property-photo.jpg,"Vào một buổi chiều Sài Gòn náo nhiệt, Tôi tìm thấy một góc yên tĩnh, một khoảng sân giống như được ngồi ăn cơm cùng Bố Mẹ thủa nhỏ. Không chỉ không gian vô cùng ấm áp mà những món ăn cũng vô cùng đặc...Thêm",#410 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12369414-Reviews-Nha_Tu_Restaurant-Ho_Chi_Minh_City.html,
The Cafe Apartments,-1,4,"42 Nguyễn Huệ Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/27/c3/fc/view-from-street.jpg,"cái nết của mấy đứa thu tiền thang máy như trệt dưới mương, nch thái độ, ko có 1 miếng lịch sự nào",#411 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15338909-Reviews-The_Cafe_Apartments-Ho_Chi_Minh_City.html,
Nhà hàng Kampung Pandan,-1,4,"53 Thủ Khoa Huân, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/15/50/f7/93/photo0jpg.jpg,"Chúng tôi đã có vài bữa ăn tại nhà hàng. . Bữa trưa và bữa tối! Thức ăn có giá khá cao và chuẩn bị ngon miệng. Nhân viên rất thân thiện và hữu ích. Cà ri cá, thịt cừu korma rất khuyến khích.",#412 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8806024-Reviews-Kampung_Pandan_Restaurant-Ho_Chi_Minh_City.html,
Eddie's D1 New York Diner & Deli,-1,5,"73 Pasteur Street, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/db/af/ed/authentic-diner-vibes.jpg,"Quán rất đông khách ,không gian đẹp .quạt mát ,bàn ghế ok. món ăn ngon , cách trang trí món ăn đẹp. nhân viên chu đáo .có dịp lần sau tôi sẽ quay trở lại ăn những món khác.Thêm",#413 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24186056-Reviews-Eddie_s_D1_New_York_Diner_Deli-Ho_Chi_Minh_City.html,
The Wagon Wheel - American Comfort Cuisine,-1,4.5,"200 Le Thanh Ton District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/d0/c0/aa/inside-the-wagon-wheel.jpg,"Tình cờ gặp viên ngọc nhỏ này đêm qua. Chúng tôi đã tuyệt vọng để ăn một cái gì đó khác với thực phẩm Việt Nam. Bánh burger ngon nhất tôi từng có! ! ! Chủ nhà thật đáng yêu. Năm sao cho thực phẩm,...Thêm",#398 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19411058-Reviews-The_Wagon_Wheel_American_Comfort_Cuisine-Ho_Chi_Minh_City.html,
B.O.C Homemade BBQ,-1,4.5,"40 Nguyễn Văn Giải, P. Đa Kao, Q.1 (near the intersection of Dinh Tien Hoang and Dien Bien Phu), Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/53/dc/5b/a-simple-meal-at-boc.jpg,Quán này thật sự quá ok. Thức ăn ngon món nào mình kêu đều cảm thấy ngon vừa miệng trang trí đẹp bắt mắt lắm luôn. Không gian quá thoáng mát lại có acoustic nên khá ok. Nhân viên nhiệt tình thân thiện. Sẽ còn...Thêm,#414 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8650508-Reviews-B_O_C_Homemade_BBQ-Ho_Chi_Minh_City.html,
Acoustic Bar - Ngo Thoi Nhiem,-1,4.5,"6 E1 Ngô Thời Nhiệm P.7, Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0d/00/dd/6b/20160712-214351-largejpg.jpg,"Tối 07/03/2019 có ghé qua với 1 người bạn - bạn ấy nói quán nhạc khá hay - nhưng đến nơi rồi chỉ cảm thấy tiếc tiền mua 2 ly nước, tiền gửi 2 cái xe và thời gian ... Mình không đánh giá về...Thêm",#415 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d6777828-Reviews-Acoustic_Bar-Ho_Chi_Minh_City.html,
Basta Hiro - Pasta & Pizza,-1,5,"161 Xa Lộ Hà Nội L4-12 Vincom Mega Mall Thảo Điền, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/1c/13/c2/4b/photo0jpg.jpg,"Panna cotta cực kì thơm mùi mè , béo ngậy . Phần bột xù được rải xung quanh , sữa cũng được chế trực tiếp vô phần thân bánh ăn vào mình cảm thấy rất lạ miệng nên mình đã ăn gần hết . Ở...Thêm",#417 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d18970377-Reviews-Basta_Hiro_Pasta_Pizza-Ho_Chi_Minh_City.html,
Cty Kitchen + Bar,-1,5,"72-74 Nguyen Thi Minh Khai Ground Floor, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/23/2b/5a/08/our-outdoor-seating-in.jpg,"Không gian siêuu đẹp, rất thích hợp để gặp gỡ bạn bè. Đồ ăn khá ổn. Nhân viên nhiệt tình thân thiện, sẽ quay lại nữa.",#416 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23310505-Reviews-Cty_Kitchen_Bar-Ho_Chi_Minh_City.html,
Banh da cua Di Ly,-1,4.5,"103 Dong Khoi Street District 1 Diagonally opposite Sheraton Hotel, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/0b/ae/33/1508053833229-largejpg.jpg,"Bánh da ngon, đặc biệt khi ăn rất mềm và dai dai rất thơm ngon. Ở đây phục phụ rất tốt nhé mọi người",#418 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12289633-Reviews-Banh_da_cua_Di_Ly-Ho_Chi_Minh_City.html,
Parkhaus,-1,5,"152 Le Lai, Distr. 1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/23/2e/7e/8c/parkhaus.jpg,Quán ăn Đức nổi tiếng ngay trung tâm Q1. Đầu bếp cũng là người Đức luôn. Một phần ăn khá nhiều. Nhiều khách nước ngoài cũng hay ghé đây,#419 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20975162-Reviews-Parkhaus-Ho_Chi_Minh_City.html,
Bánh Khọt Cô Ba Vũng Tàu,-1,4.5,"102 Cao Thắng, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/d1/6c/ad/img20191026125748-largejpg.jpg,"Trưa không biết ăn gì nên tìm xung quanh, thấy có bánh khọt Vũng Tàu nên vào đổi món, đổi vị. Đồ ăn khá ngon, dễ ăn. Quán cũng sạch sẽ.",#420 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8283378-Reviews-Banh_Khot_Co_Ba_Vung_Tau-Ho_Chi_Minh_City.html,
Ramen Danbo,-1,4,"8A/7B Thái Văn Lung, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0e/84/ad/53/photo1jpg.jpg,"Chúng tôi đã thử mì Chanpon (súp xào hải sản và rau trộn), cung cấp hạn chế cho 30 phần mỗi ngày. Rất nhiều cải bắp xào, đậu que và một số nghêu con, những thứ thêm phức tạp vào thời gian dài nấu súp...Thêm",#421 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9563954-Reviews-Ramen_Danbo-Ho_Chi_Minh_City.html,
Saigon Saigon Rooftop Bar,-1,4.5,"19-23 Lam Son Square, District 1 Rooftop via 9th Floor, Caravelle Saigon, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/17/43/94/de/photo9jpg.jpg,"Saigon Saigon Rooftop Bar nằm trên tầng 9 của khách sạn Caravelle. Mình ghé đây cũng mấy lần rồi, có thể gởi xe máy bên hông trái toà nhà miễn phí. Ngồi từ đây có thể nhìn bao quát một phần city, view khá đẹp....Thêm",#422 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4124426-Reviews-Saigon_Saigon_Rooftop_Bar-Ho_Chi_Minh_City.html,
Nhà Hàng Hội An Garden,-1,4.5,"72/1 Trần Quốc Toản Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/a5/f3/de/vip-room-1.jpg,"Nhà hàng cũng OK trong lòng Sài Thành. Món ăn tuyệt , giá cả cũng tạm ổn. Cảnh vật , sân vườn rất chi là Hội An.",#423 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13391958-Reviews-Hoi_An_Garden_Restaurant_Lounge-Ho_Chi_Minh_City.html,
La Plancha,-1,4,"25 Tran Ngoc Dien, Thao Dien, Q2, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/0a/b9/e2/9a/img-20160328-135930-largejpg.jpg,Một trong những nhà hàng Pháp ngon nhất ở Sài Gòn. Giá bảng chất lượng hàng đầu và hàng ngày với thực đơn tươi.,#424 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2633827-Reviews-La_Plancha-Ho_Chi_Minh_City.html,
Nhà Hàng The View Garden,-1,4.5,"197 Bùi Viện P. Phạm Ngũ Lão, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0c/b5/36/90/the-view-garden-salad.jpg,Tôi và bạn tôi đã đến nhà hàng thưởng thức món ăn. Chúng tôi rất thích bố trí của nhà hàng và thái độ phục vụ của nhân viên và quản lý nơi đây. Về thức ăn tôi mong nhà hàng cần cải thiện decor...Thêm,#425 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9568788-Reviews-The_View_Garden-Ho_Chi_Minh_City.html,
Fresh Catch La Villa,-1,4.5,"4B Phan Kế Bính Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/16/88/80/4f/crab-soup-fresh-catch.jpg,"Tôi đã đến Fresh Catch mỗi lần vào thăm thành phố Hồ Chí Minh. Ngay từ lần đầu tiên, Fresh Catch đã được lưu ngay vào bộ nhớ như là một trong những địa chỉ tôi muốn đến nhất để thưởng thức các món hải...Thêm",#426 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15264001-Reviews-Fresh_Catch_Vietnam_Mediterranean_Seafood_Restaurant-Ho_Chi_Minh_City.html,
Hello SaiGon,-1,5,"185/14 Pham Ngu Lao Street, Distric 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/4c/66/2e/caption.jpg,"Đồ ăn ngon, nhân viên thân thiện, biết đáp ứng những nhu cầu khi khách cần nhất. Tôi sẽ đến vào lần sau nữa🥰",#427 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25576798-Reviews-Hello_SaiGon-Ho_Chi_Minh_City.html,
Vincom Center Food Court,-1,4,"72 Le Thanh Ton,Dist1 Vincom Center 5F, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/4f/06/46/vincom-center-food-court.jpg,Chúng tôi đã đến đây 3 - 4 năm trước và tiếp tục quay trở lại. Lần này chúng tôi có một bữa tiệc gồm mười hai người và tất cả chúng tôi đều có đồ ăn rất ngon. Chúng tôi yêu nó Nhưng chúng...Thêm,#429 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2267556-Reviews-Vincom_Center_Food_Court-Ho_Chi_Minh_City.html,
Nhà Hàng Sancho Cantina,-1,4,"207 Bùi Viện, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/10/93/88/e6/godzilla-tacos-60-000.jpg,"Đồ ăn thực sự không ngon, có cảm giác hơi khô. Nhân viên phục vụ chậm, giá lại đắt. Không biết có phải không phù hợp với đồ ăn Mexico không. Lần đầu thử và cũng sẽ là lần cuối ăn mấy món này.",#428 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10449951-Reviews-Sancho_Cantina-Ho_Chi_Minh_City.html,
La Moi Plant-based Restaurant,-1,5,"84 Đ. Nguyễn Du, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/5a/97/10/n-i-th-t-nha-hang-lamoi.jpg,"Kiểu Á, Cửa hàng thức ăn ngon, Bản địa",#430 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25334325-Reviews-La_Moi_plant_based_Restaurant-Ho_Chi_Minh_City.html,
Downtown Steakhouse - Nguyen Hue,-1,4.5,"42 Nguyễn Huệ Tầng 3, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/14/02/2f/a5/beef-steak-served-with.jpg,"Lần đầu ăn ở Downtown steakhouse, mình khá thích không gian ở đây, kiểu chill chill, có chỗ ngồi bên ngoài ngắm phố đi bộ, đồ ăn khá hợp khẩu vị với người Hà Nội, các bạn nhân viên cũng nhiệt tình, mình nghĩ là...Thêm",#431 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14976027-Reviews-Downtown_Steakhouse_Nguyen_Hue-Ho_Chi_Minh_City.html,
King Kebab Station,-1,5,"236 Bùi Viện Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/17/d4/91/9a/kebab-station-king-of.jpg,"Đồ ăn ngon, nhân viên thân thiện vui vẻ. Phục vụ món ăn nhanh chóng. Chất lượng wifi nhanh. Chúc cô chủ làm ăn phát đạt!!!",#432 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13738041-Reviews-King_Kebab_Station-Ho_Chi_Minh_City.html,
Cơm Xíu,-1,4.5,"106A Lê Thị Riêng Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/38/58/00/orange-ginger-chicken.jpg,"Quán ăn ngon vị mới lạ. Đặc biệt xá xíu đậm đà thấm gia vị, nước sốt chấm kèm theo vị cũng khá ấn tượng.Không gian ấm cúng",#433 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16706179-Reviews-ComXiu_Modern_Hongkong_Kitchen-Ho_Chi_Minh_City.html,
Robata Dining An,-1,4.5,"15C Lê Thánh Tôn Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/54/0b/de/the-concept-of-robata.jpg,"Ghé An Robata lần đầu vào tuần trước và cảm thấy rất thỏa mãn về cả không gian và các món ăn nơi đây. Không gian ấm cúng đúng phong cách Nhật. Bên cạnh đó, đồ ăn còn rất ngon: cá và mực rất tươi,...Thêm",#434 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3937077-Reviews-Robata_Dining_An-Ho_Chi_Minh_City.html,
Nhà hàng bia thủ công C-Brewmaster,-1,5,"12/4C Nguyễn Thị Minh Khai Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/30/9e/0b/light-spot.jpg,"Không gian quán tuy nhỏ nhưng không chật hẹp, có cảm giác dễ gần gũi với nhau. Toi cùng bạn bè đã đến đây và tôi rất thỏa mãn về không gian bài trí của quán cũng như cách phục vụ của nhân viên.",#435 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12955478-Reviews-C_Brewmaster_Craft_Beer-Ho_Chi_Minh_City.html,
Nhà Hàng Bến Xưa,-1,4.5,"39A Hà Huy Giáp, P. Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0a/11/59/e3/ben-xua.jpg,"Tôi đến đây trong dịp sinh nhật cháu. Bất ngờ là đồ ăn rất ngon, các bạn phục vụ rất nhiệt tình, chu đáo (đóng gói đồ ăn dư gọn gàng, sạch sẽ). Tiếc là lối đi vào hơi khó tìm tí xíu, nhưng vào...Thêm",#436 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2044022-Reviews-Ben_Xua-Ho_Chi_Minh_City.html,
