Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Food,
"Shamballa Vegetarian, Restaurant & Lounge - Sai Gon",-1,5,"31 Ly Tu Trong St, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/21/ca/cc/74/shamballa-in-tibetan.jpg,"Mình đến ăn ngày 01/08/2022 Âl, nhưng rất thất vọng về nhân viên của nhà hàng, thái độ không vui vẻ, không nở được 1 nụ cười, bạn nv oder rất khó chịu, đương nhiên điều đó làm mình không thoải mái, và sau đó...Thêm",#107 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21120489-Reviews-Shamballa_Vegetarian_Restaurant_Lounge_Sai_Gon-Ho_Chi_Minh_City.html,
Banh Mi Huynh Hoa,-1,4.5,"26 le Thi Rieng P. Ben Thanh, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-o/0f/e6/3d/b5/photo0jpg.jpg,"Đợi hơi lâu nhưng bánh mì ngon, đặc biệt là pate đỉnh đỉnh. Mình ăn nhiều lần rồi nay mới có dịp đánh giá. Mn ghé thăm Sài Gòn nên ăn thử 1 lần nà.",#108 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d5484355-Reviews-Banh_Mi_Huynh_Hoa-Ho_Chi_Minh_City.html,
Cuc Gach Quan,-1,4.5,"10 Dang Tat Ward Tan Dinh, District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0a/37/73/95/photo1jpg.jpg,"Đồ ăn cũng khá là oK, nhiều khach nhưng giá đồ ăn thực sự là đắt, không biết có phai vì đông khách mà tăng giá không.",#109 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1717810-Reviews-Cuc_Gach_Quan-Ho_Chi_Minh_City.html,
Laang Restaurant,-1,5,"22 Đặng Hữu Phổ Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/18/82/2c/23/getlstd-property-photo.jpg,"Món ăn rất ngon, nhân viên thân thiện. Quán lên món cũng nhanh, giá thành hợp túi tiền với mọi người",#110 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17806822-Reviews-Laang_Restaurant-Ho_Chi_Minh_City.html,
Kho Tàng Bia Bỉ Lagom Café,-1,5,"87 Võ Thị Sáu Phường 6, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/1c/23/40/28/photo0jpg.jpg,"Lần đầu đến Lagom mà thật thoả mãn, sự thẩm mỹ đến từ mọi ngóc ngách trong trang trí, đa dạng về bia Bỉ và các bạn nhân viên rất lịch sự và thân thiện. Nếu ở ngoài ồn ào, náo nhiệt thì mình cảm...Thêm",#8 trên 679 quán cà phê & trà ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15530843-Reviews-Lagom_Cafe_Belgian_Beer_Coffee_Lounge-Ho_Chi_Minh_City.html,
Quán Bụi,-1,4.5,"19 Ngo Van Nam Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/b4/55/3c/9.jpg,"Không gian rộng rãi, có sân thượng thoáng mát, món ăn hợp khẩu vị, nhân viên nhiệt tình. Recomend cho các buổi họp mặt gia đình",#113 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4475963-Reviews-Quan_Bui_Original-Ho_Chi_Minh_City.html,
Lush Burger,-1,4.5,"194 Lê Thánh Tôn Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/14/cd/fb/d5/the-lush.jpg,Quan co nhieu món ngon de lúa chọn.do an rat vi.khong gian vieu dep .toi rat thích .muon được chia se toi các ban,#112 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15132835-Reviews-Lush_Burger-Ho_Chi_Minh_City.html,
Jaspas Restaurant,-1,4.5,"33 Dong Khoi St, District 1, Ho Chi Minh City, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0f/fd/2e/e0/nice-meal.jpg,Đến nơi này vài lần Lần nào cũng gọi món thịt vịt cuốn và uống 1 bình to Frozen Strawberry Margarita Nhân viên dễ thương. Lúc nào cũng cho thêm cá cơm anchovy yêu thích,#111 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1059078-Reviews-Jaspas_Restaurant-Ho_Chi_Minh_City.html,
Truffle Restaurant,-1,4.5,"208 Nguyễn Hữu Cảnh Tầng 73, Vincom Landmark 81, Vinhomes Central Park, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/27/a3/78/15/crab-avocado-roll-with.jpg,"Chúng tôi đã có một đêm tuyệt vời với thức ăn tuyệt vời và dịch vụ tuyệt vời và chu đáo của Dee, Jack. Vẫn còn ẩn giấu với nhiều người chưa biết. Một điểm có thể cải thiện, âm nhạc từ quán bar trên...Thêm",#674 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d18340675-Reviews-Truffle_Restaurant-Ho_Chi_Minh_City.html,
Blanc. Restaurant,-1,5,"Ngõ 178 - 180D Hai Bà Trưng Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/10/de/68/2e/our-deaf-staff-is-at.jpg,Mình rất hài lòng khi đến thường thức buổi tối tại đây. Phong cách rất chuyên nghiệp và không gian thì lại ấm ápThêm,#115 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7306751-Reviews-Blanc_Restaurant-Ho_Chi_Minh_City.html,
Nhà Hàng Ấn Độ Namaste,-1,4.5,"189 Bùi Viện Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/13/10/f0/9f/chicken-biryani.jpg,"NAMASTE INDIA nằm ở trung tâm quận 1, đây là một địa điểm lý tưởng khi bạn muốn trải nghiệm món ngon truyền thống đến từ đất nước Ấn Độ. Thực đơn được chia thành 2 kiểu chay và kiểu mặn, gồm bánh naan, salad,...Thêm",#116 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3178114-Reviews-Namaste_India-Ho_Chi_Minh_City.html,
Nhà Hàng The Alley Cocktail Bar & Kitchen,-1,5,"63/1 Pastuer, Bến Nghé, Quận 1 Next to Liberty Central Point, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/14/60/ab/ac/img-20180829-213455-largejpg.jpg,"Mình bỡ ngỡ khi bước vài quán là 1 không gian khoáng đãng, hoà tiếng nhạc du dương. Là 1 nơi phù hợp với mọi lứa tuổi, đặc biệt thức uống là ngon cực, nhân viên lại thân thiên vui vẻ.....",#118 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11885108-Reviews-The_Alley_Cocktail_Bar_Kitchen_Restaurant-Ho_Chi_Minh_City.html,
L'Usine Saigon Centre,-1,4.5,"65 Le Loi Level 5 - 10 Saigon Centre, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/eb/1e/a0/l-usine-saigon-centre.jpg,"đồ ăn tạm được, giá cao hơn so với giá trị. Không có gì đặc biệt mình đã đi địa chỉ bên thái văn lung và đồng khởi, mình thấy không gian ok nhưng vị đồ ăn thì mình thấy rất bình thường, phục vụ...Thêm",#117 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2286221-Reviews-L_Usine_Saigon_Centre-Ho_Chi_Minh_City.html,
Indika Saigon - House Of Curiosity,-1,4.5,"43 Nguyen Van Giai Walk Inside The Alley All The Way Till The Back Of The House :), Thành phố Hồ Chí Minh 710359 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/8e/32/7d/indika-saigon.jpg,"Thức ăn ngon, không gian thoáng, nhân viên dễ thương và nhạc thì lúc nào cũng hay. Sẽ quay lại thường xuyên.",#119 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10325217-Reviews-Indika_Saigon_House_Of_Curiosity-Ho_Chi_Minh_City.html,
Bếp Mẹ Ỉn - Nguyễn Thái Bình,-1,5,"165/50 Nguyen Thai Binh, District 1 Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 71010, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/ca/bd/9c/north-vietnamese-dish.jpg,87.543 ₫ - 262.629 ₫,#929 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24968033-Reviews-B_p_M_n_Nguy_n_Thai_Binh-Ho_Chi_Minh_City.html,
Oliver's Pizza,-1,5,"85 Phạm Viết Chánh Phường 19, Quận Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0c/63/08/7e/salad-side.jpg,"đồ ăn ngon, nhân viên nhiệt tình, không gian đẹp, nhạc rất chill, thích hợp cho các buổi hẹn hò, gặp gỡ bạn bè",#120 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10458910-Reviews-Oliver_s_Pizza-Ho_Chi_Minh_City.html,
Market 39,-1,4.5,"Corner Hai Ba Trung st. and Le Duan blv. District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/f9/1b/e1/market-39-restaurant.jpg,"Tôi và bạn bè đã có một buổi tối vui vẻ và hài lòng tại Market 39. Tôi rất ấn tượng về nơi đây, từ cách bày trí buffet, sự đa dạng về món ăn đến cả cách phục vụ, quan tâm tận tình của...Thêm",#114 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4475447-Reviews-Market_39-Ho_Chi_Minh_City.html,
Skewers,-1,4.5,"9A Thai Van Lung Street, District 1 9A Thái Văn Lung, Q.1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/14/9b/44/07/first-floor-terrace.jpg,Chúng tôi ăn tối vào một tối chủ nhật và đang tìm kiếm một thứ gì đó phương tây sau 3 tuần ăn tối của người Việt. Chia sẻ 3 món khai vị khi chúng tôi đã cảm thấy như một món chính và hoàn...Thêm,#121 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1122894-Reviews-Skewers-Ho_Chi_Minh_City.html,
Urbane Lounge,-1,4.5,"148 Trần Hưng Đạo Quận 1, thuộc Khách Sạn Pullman, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/1c/19/a4/e0/say-aloha-this-october.jpg,"đặc biệt burger black angus là món ngon nhất so với tất cả các nơi mà chúng tôi từng trải nghiệm,bởi vậy chúng tôi thường ăn ở đây mỗi tuần ít nhất 1lần",#122 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11707899-Reviews-Urbane_Lounge-Ho_Chi_Minh_City.html,
El Sol Meat & Wine,-1,4.5,"140/2 Võ Thị Sáu Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/01/1d/58/el-sol-meat-wine.jpg,"Tôi được xem clip quảng cáo, rất háo hức đặt bàn cho gia đình và khách, 7 người, tại chi nhánh Nguyễn Siêu, các bạn phục vụ nhiệt tình, nhưng món ăn thì dưới trung bình, món soup bò quý vị làm bôi bác quá,...Thêm",#123 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7733642-Reviews-El_Sol_Meat_Wine-Ho_Chi_Minh_City.html,
Secret Garden,-1,4,"158 Pasteur Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0e/3c/5f/dc/img-20170123-135752-largejpg.jpg,"Nhà hàng có không gian rộng rãi, bàn ăn được sắp rất vừa cho gia đình. Đồ ăn cũng rất ngon, thi thoảng gia đình mình vẫn qua đây ăn tối. Nếu mê món ăn việt, bạn có thể qua đây để thưởng thức các...Thêm",#124 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4573158-Reviews-Secret_Garden-Ho_Chi_Minh_City.html,
Mezz Restaurant,-1,4.5,"17 Le Duan Boulevard District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0d/cc/87/1c/photo0jpg.jpg,Chất lượng dịch vụ tuyệt vời! Bạn phục vụ Trinh rất nhiệt tình! Món ăn khá tươi và ngon. Lần sau sẽ quay lại.,#125 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8586252-Reviews-Mezz_Restaurant-Ho_Chi_Minh_City.html,
D'Maris Premier Buffet Phu My Hung,-1,4.5,"469 Nguyễn Hữu Thọ Tầng 3 Lotte Mart, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/13/0e/f9/0d/d-maris-premier-buffet.jpg,"Thức ăn phong phú không gian thoáng thích hợp cho gia đình , cần cải thiện chất lượng phục vụ và món tráng miệng .",#127 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13614956-Reviews-D_Maris_Premier_Buffet_Phu_My_Hung-Ho_Chi_Minh_City.html,
Cork & Fork Paris Bánh Crêpes,-1,5,"3/2 Đề Thám Saigon Inncrowd Hostel, Cô Giang, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/13/c7/af/13/cork-fork.jpg,Thực sự rất thích bánh crepes với Nutella và chuối với bột quế và kem vani. Nó đã được thưởng thức để có điều này sau 2 tuần thực phẩm Việt Nam. Tôi thực sự ước rằng sẽ có nhiều nơi như thế này quanh...Thêm,#128 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11931132-Reviews-Cork_Fork_Wine_and_Kitchen-Ho_Chi_Minh_City.html,
Phở Hùng,-1,4,"241 Nguyễn Trãi, Phường Nguyễn Cư Trinh, quận 1 288 Nguyễn Tri Phương , P. 4 , Q. 10, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/16/ec/9c/e7/seating.jpg,"Tôi không hiểu sao một thương hiệu lăng xê quá hay sao mà ăn thấy quá tầm thường, nước dùng không ngon mà đắt quá vậy.",#130 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3392848-Reviews-Pho_Hung-Ho_Chi_Minh_City.html,
San Fu Lou Cantonese Kitchen Ho Chi Minh,-1,4,"76A Le Lai Street, District 1 195-197 Phan Xich Long ST., District Phu Nhuan, Thành phố Hồ Chí Minh 01 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/10/60/87/ed/mon-v-t-quay.jpg,"Ngon - rẻ. Nên đi, nhân viên nhiệt tình, thân thiện, món ăn ngon, đa dạng, hấp dẫn, không gian quán ấm áp",#129 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7082831-Reviews-San_Fu_Lou_Cantonese_Kitchen_Ho_Chi_Minh-Ho_Chi_Minh_City.html,
Nhà Hàng Belgo,-1,4.5,"159 Nguyễn Văn Thủ, Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/10/cd/2a/97/a-master-piece-of-art.jpg,"Nhà hàng tại Quận 1, dễ tìm. Bia tươi mát lạnh cho ngày hè oi bức. Không gian cũng phù hợp với nhóm bạn bè.Thêm",#134 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11946866-Reviews-Belgo_Belgian_Craft_Beer_Brewery_Da_Kao-Ho_Chi_Minh_City.html,
Nhà Hàng Au Parc,-1,4,"23 Hàn Thuyên Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/05/71/21/9d/au-parc.jpg,"tôi đến au parc dùng bữa vài lần và thấy rằng đồ ăn rất ngon hợp khẩu vị cho cả người việt nam và khách nước ngoài. Không gian thoải mái , view rất đẹp. Ngoài ra, quản lý nhà hàng rất thân thiện ,...Thêm",#133 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1125106-Reviews-Au_Parc-Ho_Chi_Minh_City.html,
Pho Phu Vuong,-1,4.5,"339 Le Van Sy, P.1, Q. Tan Binh, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/15/fd/70/bb/img-20181230-101032-largejpg.jpg,"Cũng hay ăn sáng ở đây, phở khá ngon, nhiều lựa chọn, nhân viên phục vụ nhanh, nhưng có nhiều hôm thịt bị dai và hơi mùi. Nhưng cũng có hôm rất ngon nên chắc chỉ do đầu vào không ổn định. Đánh giá chung...Thêm",#136 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d5989750-Reviews-Pho_Phu_Vuong-Ho_Chi_Minh_City.html,
Quince Eatery,-1,4.5,"37bis Ky Con District 1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/13/2a/ab/6f/quince-eatery.jpg,"Nhà hàng bài trí bếp khiến tôi cảm thấy rất gần gũi, nhân viên phục vụ tương đối tốt. Về món ăn thì chúng mình gọi những món khá khó khăn nên có vẻ ko cảm được vị lắm. NHƯNG không may răng ly nước...Thêm",#137 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13738133-Reviews-Quince_Eatery-Ho_Chi_Minh_City.html,
Nhà hàng Shri,-1,4,"72-74 Nguyễn Thị Minh Khai Tầng 23 Toà Nhà Centec, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/31/ad/2c/amazing-view-from-our.jpg,"Địa điểm đẹp , thức ăn ngon, nhân viên nhiệt tình, vui vẻ, phong cảnh đẹp thoán mát, cảnh đẹp kjông khí trông lành",#135 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1741415-Reviews-Shri_Restaurant_Lounge-Ho_Chi_Minh_City.html,
Nhà hàng Ý Carpaccio,-1,4,"79 Hai Bà Trưng, Q.1 Dong Khoi Area, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/e8/3a/ed/20200216-122351-largejpg.jpg,"Mình có một trải nghiệm thú vị ở nhà hàng. Không gian yên tình, đồ ăn ngon mang lại cảm giác rất nhẹ nhàng, thư giãn. Sẽ quay lại",#138 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1122867-Reviews-Carpaccio-Ho_Chi_Minh_City.html,
The Old Compass Cafe and Bar,-1,4.5,"63/11, Pasteur Level 3, Ben Nghe, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/10/0a/2a/f7/vietnamese-coffee-delicious.jpg,"Bỏ qua cái xô bồ của đêm Sài Gòn để tận hưởng một không gian hoàn toàn khác: ấm cúng và bình yên. Đồ uống rất tuyệt, đặc biệt có món bia lên men thủ công. Các món ăn Việt Nam được đầu bếp chế...Thêm",#132 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10834876-Reviews-The_Old_Compass_Cafe_and_Bar-Ho_Chi_Minh_City.html,
